"unique_ID","species","Long","Lat","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
298,"Eucalyptus leptopoda subsp. leptopoda",118.301111111111,-30.5236111111111,"181","140","46","5750","345","47","298","119","207","255","109","310","52","13","46","132","41","52","125"
299,"Eucalyptus brevipes",118.485,-30.6305555555556,"185","139","46","5694","347","51","296","123","211","258","113","302","50","13","44","128","41","51","121"
301,"Eucalyptus subangusta subsp. cerina",118.705,-30.8761111111111,"177","139","47","5679","340","45","295","116","204","250","105","312","51","13","44","132","42","53","126"
302,"Eucalyptus sheathiana",118.705,-30.8761111111111,"177","139","47","5679","340","45","295","116","204","250","105","312","51","13","44","132","42","53","126"
303,"Eucalyptus crucis subsp. lanceolata",118.653055555556,-30.9119444444444,"176","138","47","5657","338","45","293","115","203","249","105","315","51","13","44","133","42","53","126"
304,"Eucalyptus caesia subsp. magna",118.653055555556,-30.9119444444444,"176","138","47","5657","338","45","293","115","203","249","105","315","51","13","44","133","42","53","126"
305,"Eucalyptus corrugata",118.672222222222,-31.2891666666667,"179","138","47","5510","339","50","289","120","204","250","110","317","53","12","48","138","40","50","131"
305,"Eucalyptus corrugata",118.776944444444,-31.2394444444444,"176","138","47","5530","337","46","291","116","201","247","106","317","53","12","47","137","40","51","131"
305,"Eucalyptus crucis subsp. crucis",118.672222222222,-31.2891666666667,"179","138","47","5510","339","50","289","120","204","250","110","317","53","12","48","138","40","50","131"
305,"Eucalyptus crucis subsp. crucis",118.776944444444,-31.2394444444444,"176","138","47","5530","337","46","291","116","201","247","106","317","53","12","47","137","40","51","131"
306,"Eucalyptus burracoppinensis",118.744166666667,-31.8472222222222,"171","140","48","5268","332","45","287","115","195","239","105","336","55","13","45","144","46","53","138"
307,"Eucalyptus aequioperta x E. sheathiana",118.758333333333,-32.0705555555556,"173","142","49","5191","335","48","287","118","224","240","109","334","55","13","46","141","46","52","136"
308,"Eucalyptus caesia subsp. caesia",118.954166666667,-32.3172222222222,"169","143","50","5135","331","46","285","114","219","235","105","338","54","14","42","139","49","56","134"
310,"Eucalyptus tenera",119.090555555556,-32.7655555555556,"162","138","50","4781","317","45","272","112","209","224","102","350","51","14","38","136","51","59","133"
311,"Eucalyptus suggrandis subsp. promiscua",119.088055555556,-32.7505555555556,"162","138","50","4781","317","45","272","112","209","224","102","350","51","14","38","136","51","59","133"
312,"Eucalyptus macrandra",118.786944444444,-32.8269444444445,"165","138","50","4799","321","49","272","116","212","227","106","343","52","14","41","138","51","57","133"
313,"Eucalyptus loxophleba subsp. gratiae",118.785277777778,-32.8058333333333,"165","138","50","4799","321","49","272","116","212","227","106","343","52","14","41","138","51","57","133"
314,"Eucalyptus tephroclada",118.831666666667,-32.4586111111111,"169","143","50","5084","331","47","284","116","219","235","106","335","53","14","43","137","49","55","133"
315,"Eucalyptus neutra",118.831666666667,-32.4586111111111,"169","143","50","5084","331","47","284","116","219","235","106","335","53","14","43","137","49","55","133"
316,"Eucalyptus myriadena",118.867222222222,-32.45,"171","144","50","5096","333","48","285","117","221","237","108","334","53","14","43","137","49","55","132"
316,"Eucalyptus myriadena",118.867222222222,-28.9638888888889,"198","142","45","6186","363","50","313","128","192","277","118","252","36","10","35","95","35","57","85"
317,"Eucalyptus steedmanii",119.676666666667,-32.4816666666667,"165","136","50","4768","317","48","269","105","212","226","105","388","50","14","40","149","52","58","149"
318,"Eucalyptus livida",119.665555555556,-32.3569444444444,"167","137","50","4838","321","49","272","115","215","229","106","365","50","15","40","141","51","57","141"
319,"Eucalyptus olivina",119.750555555556,-32.3841666666667,"166","136","50","4773","318","49","269","106","213","227","106","379","49","14","39","144","52","58","144"
321,"Eucalyptus myriadena",119.749444444444,-32.3686111111111,"166","137","50","4840","319","48","271","105","214","228","105","373","49","15","38","142","52","58","142"
322,"Eucalyptus exigua",119.765833333333,-32.5252777777778,"165","135","50","4695","315","49","266","105","211","225","105","398","53","13","40","152","53","58","152"
323,"Eucalyptus georgei subsp. fulgida",119.833333333333,-32.3772222222222,"166","135","50","4752","317","49","268","106","213","227","106","381","49","14","39","144","53","59","144"
324,"Eucalyptus phaenophylla",120.137222222222,-32.3055555555556,"167","134","50","4708","316","50","266","116","214","227","107","364","46","16","34","132","56","61","132"
325,"Eucalyptus georgei subsp. georgei",120.498611111111,-32.2211111111111,"170","132","50","4683","316","53","263","119","216","229","110","343","43","18","29","121","58","63","118"
326,"Eucalyptus tenuis",120.492222222222,-32.1241666666667,"168","132","49","4731","315","50","265","115","215","228","107","339","44","18","30","122","57","63","118"
327,"Eucalyptus incerata",120.434722222222,-32.1111111111111,"166","133","50","4766","315","49","266","114","214","227","105","345","44","18","30","123","58","63","120"
328,"Eucalyptus aspratilis",120.440277777778,-32.1141666666667,"166","133","50","4766","315","49","266","114","214","227","105","345","44","18","30","123","58","63","120"
329,"Eucalyptus cerasiformis",120.532222222222,-32.1936111111111,"169","132","50","4693","315","52","263","117","215","228","108","343","43","18","29","121","58","63","118"
330,"Eucalyptus planipes (E. trachybasis)",121.630277777778,-31.6313888888889,"177","131","48","4853","323","54","269","121","203","237","113","269","34","17","22","91","52","62","81"
331,"Eucalyptus websteriana",121.671388888889,-31.2116666666667,"181","132","48","5000","330","55","275","124","209","244","116","252","33","15","24","86","46","60","76"
332,"Eucalyptus campaspe",121.167777777778,-30.9425,"180","133","48","5144","330","53","277","122","178","245","113","266","38","14","29","93","45","66","85"
332,"Eucalyptus campaspe",121.167777777778,-32.8869444444444,"167","121","51","4007","296","63","233","124","206","218","116","382","45","18","28","131","64","65","127"
333,"Eucalyptus clelandiorum",120.631666666667,-30.2063888888889,"186","136","45","5676","344","48","296","121","183","258","112","273","39","14","30","95","45","64","88"
335,"Eucalyptus educta",120.557222222222,-30.1247222222222,"185","136","45","5714","344","47","297","149","183","257","110","280","39","14","28","95","46","66","89"
336,"Eucalyptus leptopoda subsp. subluta",120.837777777778,-30.0513888888889,"188","135","45","5665","346","50","296","123","186","259","114","265","37","13","29","91","43","64","84"
337,"Eucalyptus kruseana",122.550277777778,-30.9344444444444,"178","136","48","5088","329","46","283","119","176","241","110","247","29","15","20","78","48","60","69"
338,"Eucalyptus x brachyphylla (loxophleba x E. kruseana)",122.550277777778,-30.9344444444444,"178","136","48","5088","329","46","283","119","176","241","110","247","29","15","20","78","48","60","69"
339,"Eucalyptus petraea",122.550277777778,-30.9344444444444,"178","136","48","5088","329","46","283","119","176","241","110","247","29","15","20","78","48","60","69"
340,"Eucalyptus woodwardii",122.75,-30.8605555555556,"180","137","48","5092","331","47","284","121","179","243","112","240","28","14","19","75","46","59","66"
341,"Eucalyptus salmonophloia",122.833333333333,-30.8105555555556,"179","138","48","5098","331","46","285","147","178","243","112","238","28","14","20","73","46","58","65"
342,"Eucalyptus salubris",122.838888888889,-30.7733333333333,"181","138","48","5108","332","47","285","148","180","244","113","236","27","14","19","72","46","58","64"
343,"Eucalyptus flavida",122.836944444444,-30.8408333333333,"179","138","48","5076","330","46","284","146","178","242","112","241","28","14","19","74","47","59","65"
344,"Eucalyptus stricklandii",123.069722222222,-31.0230555555556,"176","139","49","5000","327","44","283","145","144","238","110","246","28","15","18","74","50","60","65"
345,"Eucalyptus eremophila",123.511666666667,-31.0330555555556,"181","141","50","4875","329","47","282","150","150","241","116","230","26","14","18","68","46","56","59"
347,"Eucalyptus balladoniensis subsp. sedens",123.673055555556,-31.2636111111111,"180","142","50","4757","327","48","279","151","150","239","117","231","26","14","19","69","47","55","59"
423,"Eucalyptus intertexta",132.548611111111,-27.0388888888889,"197","156","48","5997","356","34","322","262","116","269","116","240","40","10","37","91","37","88","37"
427,"Eucalyptus sparsa",132.515555555556,-27.0094444444444,"195","156","48","6008","354","31","323","260","114","267","114","246","41","10","39","94","37","91","37"
482,"Eucalyptus porosa",135.546944444444,-32.9858333333333,"166","140","52","4406","314","48","266","109","220","222","109","321","42","11","43","125","38","42","125"
487,"Eucalyptus canescens subsp. canescens",130.139444444444,-29.5636111111111,"190","161","53","4859","345","44","301","249","136","249","124","168","19","9","21","52","31","52","34"
500,"Eucalyptus oleosa subsp. ampliata",127.107777777778,-29.3547222222222,"193","151","50","5111","346","46","300","160","136","255","124","169","19","9","21","49","31","49","40"
505,"Eucalyptus sp. 'Great Victoria Desert' (aff. leptophylla)",126.159166666667,-29.3875,"197","148","49","5186","347","49","298","163","139","260","127","167","19","9","24","50","31","48","40"
513,"Eucalyptus hypolaena",123.216666666667,-31.0255555555556,"178","140","49","4947","328","45","283","147","147","240","113","240","27","14","18","72","48","59","62"
515,"Eucalyptus griffithsii",122.838333333333,-30.8111111111111,"179","138","48","5098","331","46","285","147","178","243","112","238","28","14","20","73","46","58","65"
515,"Eucalyptus griffithsii",122.838333333333,-30.8119444444444,"179","138","48","5098","331","46","285","147","178","243","112","238","28","14","20","73","46","58","65"
516,"Eucalyptus oleosa subsp. oleosa",122.838333333333,-30.8119444444444,"179","138","48","5098","331","46","285","147","178","243","112","238","28","14","20","73","46","58","65"
516,"Eucalyptus oleosa subsp. oleosa",122.838333333333,-30.8111111111111,"179","138","48","5098","331","46","285","147","178","243","112","238","28","14","20","73","46","58","65"
518,"Eucalyptus rosacea",123.106944444444,-30.2097222222222,"186","140","47","5282","339","47","292","152","186","251","116","219","25","12","21","68","40","55","58"
519,"Eucalyptus gongylocarpa",123.116111111111,-30.0922222222222,"188","140","47","5342","341","47","294","153","188","254","116","218","25","12","21","67","40","55","58"
520,"Eucalyptus articulata",123.277777777778,-30.1422222222222,"184","140","47","5306","337","44","293","150","184","249","113","227","25","12","21","69","42","58","59"
522,"Eucalyptus sp. 'Mulga Rock' (aff. formanii)",123.1225,-30.0161111111111,"185","140","47","5374","339","45","294","150","186","252","114","223","25","12","21","69","40","57","59"
523,"Eucalyptus youngiana",123.1225,-30.0161111111111,"185","140","47","5374","339","45","294","150","186","252","114","223","25","12","21","69","40","57","59"
525,"Eucalyptus gypsophila (E. infracorticata)",123.105,-29.8683333333333,"185","140","47","5468","340","43","297","149","185","252","112","229","26","12","22","72","40","59","61"
526,"Eucalyptus cylindrocarpa",123.094166666667,-29.5941666666667,"190","141","47","5534","346","46","300","154","192","259","117","215","24","11","24","68","37","56","56"
527,"Eucalyptus sp. 'Great Victoria Desert' (desert salicola)",123.173611111111,-29.6197222222222,"191","141","47","5504","346","47","299","154","192","259","117","215","24","11","23","68","38","55","56"
529,"Eucalyptus trivalva",123.484444444444,-29.6297222222222,"188","142","47","5464","343","44","299","153","190","255","115","216","24","12","21","68","39","55","56"
533,"Eucalyptus capillosa (E. nigrifunda)",122.896388888889,-28.9952777777778,"195","141","46","5764","352","46","306","157","196","265","118","223","27","10","29","76","34","59","59"
535,"Eucalyptus kingsmillii",120.398888888889,-27.9644444444444,"202","140","44","6326","365","47","318","275","200","281","119","231","28","8","36","77","27","68","63"
536,"Eucalyptus kochii subsp. amaryssia",119.334166666667,-27.8111111111111,"206","141","44","6370","371","53","318","133","202","287","123","228","30","7","39","80","25","64","67"
537,"Corymbia lenziana",119.075,-25.8561111111111,"220","145","44","6456","383","57","326","296","220","300","135","222","39","3","62","95","13","82","58"
539,"Eucalyptus leucophloia subsp. leucophloia",119.779166666667,-23.4508333333333,"243","144","46","6007","388","79","309","307","252","313","161","270","62","4","73","141","19","137","43"
541,"Eucalyptus xerothermica",119.818333333333,-23.4402777777778,"243","144","46","6012","388","79","309","307","252","313","161","263","61","3","75","137","18","134","42"
542,"Corymbia deserticola subsp. deserticola",120.004444444444,-33.5419444444444,"162","123","54","3687","290","63","227","124","196","209","115","426","50","18","27","141","72","73","138"
542,"Corymbia deserticola subsp. deserticola",120.004444444444,-24.185,"231","148","45","6273","386","62","324","299","198","305","146","256","56","4","65","125","19","119","46"
543,"Eucalyptus rameliana",120.044722222222,-24.1833333333333,"229","149","45","6279","385","61","324","298","197","304","144","259","56","4","66","127","20","120","46"
