unique_ID,Long,Lat,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,species,year,Genus,Subgenus,Section,Series,Subseries,Species,Subspecies,binomen,subsp,variety,habit,height_min_mm,leaf_width_min_mm,leaf_length_min_mm,fruit_width_min_mm,fruit_length_min_mm,height_max_mm,leaf_width_max_mm,leaf_length_max_mm,fruit_width_max_mm,fruit_length_max_mm,mid_mm_height,mid_mm_leaf_width,mid_mm_leaf_length,mid_mm_fruit_width,mid_mm_fruit_length,desc,source
1242,153.06472222222223,-29.901666666666664,187,105,49,3762,280,67,213,230,143,232,135,1439,190,46,40,552,165,497,229,Eucalyptus tetrapleura,2000,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,tetrapleura,NA,Eucalyptus tetrapleura,NA,NA,tree,NA,15,120,6,9,30000,30,200,8,10,30000,22.5,160,7,9.5,"Tree to 30 m. Bark rough throughout, grey-brown to grey-black. Juvenile leaves lanceolate to ovate, green, concolorous. Adult leaves lanceolate, acuminate; lamina 12-20 cm long, 1.5-3 cm wide, green, concolorous; lateral veins just visible, at 40Â°â€“45Â°; intramarginal vein up to 1 mm from margin; petiole 20-30 mm long. Peduncle slightly flattened or angular, 15-30 mm long; pedicels angular, 8-12 mm long. Buds fusiform, 4-angled; operculum conical, often narrower than hypanthium, 6-7 mm long, 4-5 mm wide; hypanthium obconical, 6-7 mm long, 4-5 mm wide. Fruits obconical, 4-angled, 9-10 mm long, 6-8 mm wide; disc often obscure, descending; valves 4 or 5, included. Seeds suborbicular, ovoid or elliptic, grey brown. Square-fruited. Ironbark. Fig. 107 Iâ€“J","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1243,153.06472222222223,-29.901666666666664,187,105,49,3762,280,67,213,230,143,232,135,1439,190,46,40,552,165,497,229,Eucalyptus tindaliae,1997,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,tindaliae,NA,Eucalyptus tindaliae,NA,NA,tree,NA,18,100,7,5,27000,30,130,10,7,27000,24,115,8.5,6,"Tree to 27 m. Bark grey to grey-brown. Juvenile leaves ovate, undulate, crenulate, green, strongly discolorous. Adult leaves lanceolate, falcate, acuminate, thick; lamina 10-13 cm long, 1.8-3 cm wide, green, slightly shining, concolorous; lateral veins clearly visible, at 20Â°â€“35Â°; intramarginal vein up to 2 mm from margin; petiole channelled, 10-15 mm long. Umbels 7-11-flowered or more; peduncle angular or flattened, 6-13 mm long; pedicels absent. Buds ovoid to clavate; operculum conical, sometimes obtuse, 2-3 mm long and wide; hypanthium obconical, approx 2 mm long, 2-3 mm wide. Fruits hemispherical or subglobular, 5-7 mm long, 7-10 mm wide; disc broad, convex, red; valves 4 or 5, Â±level. Ramornie. Stringybark, Tindaleâ€™s Stringybark. Fig. 57Aâ€“B","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1245,152.70499999999998,-28.93305555555556,186,125,52,4060,296,56,240,231,139,234,130,1142,179,37,47,473,124,469,142,Eucalyptus rummeryi,2000,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Amissae,rummeryi,NA,Eucalyptus rummeryi,NA,NA,tree,NA,NA,NA,NA,3,40000,NA,NA,NA,4,40000,NA,NA,NA,3.5,"Tree to 40 m. Adult leaves: lamina 8-15 cm long, 1-2.5 cm wide; lateral veins faint, at 40Â°â€“50Â°; intramarginal vein up to 1 mm from margin; petiole channelled, 10-17 mm long. Peduncle angular, 6-12 mm long; pedicels 2-3 mm long. Operculum conical, 2-4 mm long, 2-3 mm wide; hypanthium usually obconical, 2-4 mm long, 2-3 mm wide. Fruits 3-4 mm long and wide. Brown. Box. Fig. 101Aâ€“B","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1248,152.315,-28.924444444444447,152,115,50,4177,260,30,230,202,103,202,94,1180,164,47,41,469,156,469,167,Eucalyptus campanulata,2000,Eucalyptus,Eucalyptus,Eucalyptus,Psathyroxyla,Considenianae,campanulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,151.97944444444445,-28.866944444444446,138,119,49,4483,254,12,242,192,77,192,77,964,120,51,31,352,166,352,166,Eucalyptus caliginosa,1997,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,caliginosa,NA,Eucalyptus caliginosa,NA,NA,tree,NA,20,100,4,6,27000,30,150,7,9,27000,25,125,5.5,7.5,"Tree to 27 m. Bark grey. Juvenile leaves ovate, undulate, green, discolorous. Adult leaves broadly lanceolate, falcate, acuminate, thick; lamina 10-15 cm long, 2-3 cm wide, green, slightly shining, concolorous; lateral veins just visible, at 15Â°â€“30Â°; intramarginal vein up to 2 mm from margin; petiole flattened or channelled, 7-12 mm long. Umbels 7-11-flowered or sometimes more; peduncle flattened, 7-15 mm long; pedicels 1-4 mm long. Buds fusiform or ovoid; operculum conical, 4-5 mm long and wide; hypanthium obconical, 2-3 mm long, 4-5 mm wide. Fruits hemispherical to subglobular, 6-9 mm long, 4-7 mm wide; disc broad, level or convex; valves 3 or 4, exserted. Broad-leaved. Stringybark. Fig. 57Gâ€“H","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1254,151.70305555555555,-28.399444444444445,158,133,50,4840,284,18,266,216,92,216,92,749,96,36,31,271,127,271,127,Eucalyptus infera,1996,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,infera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,151.92499999999998,-28.30027777777778,168,135,50,4707,292,25,267,224,103,224,103,698,95,28,37,265,107,265,107,Eucalyptus chloroclada,1996,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,chloroclada,NA,Eucalyptus chloroclada,NA,NA,tree,NA,20,60,NA,4,15000,30,150,NA,6,15000,25,105,NA,5,"Tree or sometimes a mallee, to 15 m. Bark smooth throughout, cream, grey, white or cream-orange. Juvenile leaves orbicular to ovate, pale green, slightly discolorous. Adult leaves lanceolate, acute or acuminate, thin; lamina 6-15 cm long, 2-3 cm wide, dull or shining, green; lateral veins at 30Â°â€“45Â°; intramarginal vein up to 2 mm from margin; petiole terete or channelled, 10-22 mm long. Umbels 7-flowered; peduncle usually quadrangular, 6-10 mm long; pedicels 1-3 mm long. Buds conical; operculum conical, 4-7 mm long, 3-5 mm wide; hypanthium hemispherical or obconical, 4-7 mm long, 3-5 mm wide. Fruits hemispherical, 4-6 mm long and wide; disc broad, level or ascending; valves 4. Seeds brown-black. Baradine. Gum, Red. Gum. Fig. 91Gâ€“H","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1257,152.3077777777778,-28.391111111111112,162,127,50,4337,279,29,250,213,112,213,102,984,128,40,37,372,140,372,153,Eucalyptus dunnii,1996,Eucalyptus,Symphyomyrtus,Maidenaria,Bridgesianae,NA,dunnii,NA,Eucalyptus dunnii,NA,NA,tree,NA,13,130,5,4,50000,25,200,8,5,50000,19,165,6.5,4.5,"Tree to 50 m. Bark rough, flaky or fibrous, grey to 4 m, then smooth and white to grey above. Juvenile leaves opposite to subopposite, sessile to shortly petiolate, ovate to suborbicular, cordate, crenulate, discolorous. Adult leaves alternate, lanceolate to narrowly lanceolate, acuminate; lamina 13-20 cm long, 1.3-2.5 cm wide, green, concolorous; lateral veins clearly visible, at 30Â°â€“45Â°; intramarginal vein up to 1 mm from margin; petiole terete or channelled, 22-40 mm long. Umbels 7-flowered; peduncle flattened, 7-16 mm long; pedicels angular, 1-5 mm long. Buds ovoid; operculum conical or hemispherical, apiculate, 3-4 mm long and wide; hypanthium hemispherical, 2-3 mm long, 3-4 mm wide. Fruits obconical or hemispherical, 4-5 mm long, 5-8 mm wide; disc broad, level or ascending; valves 3 or 4, exserted. Dunnâ€™s White. Gum. Fig. 94 Iâ€“J","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1260,151.15055555555557,-25.380833333333335,204,141,52,4510,324,55,269,255,153,255,140,739,104,28,42,293,97,293,106,Eucalyptus decorticans,1996,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,decorticans,NA,Eucalyptus decorticans,NA,NA,tree,NA,10,85,NA,4,40000,15,120,NA,7,40000,12.5,102.5,NA,5.5,"Tree to 40 m. Bark rough on trunk and larger branches, grey to black, then smooth and white above. Juvenile leaves lanceolate, green, discolorous. Adult leaves narrowly lanceolate, acuminate; lamina 8.5-12 cm long, 1-1.5 cm wide, green to grey-green; lateral veins very faint, at 40Â°â€“50Â°; intramarginal vein confluent with or up to 1 mm from margin; petiole 12-20 mm long. Conflorescence axillary and terminal panicles, also axillary umbels; umbels 7-flowered; peduncle angular to slightly flattened, 5-18 mm long; pedicels 2-6 mm long. Buds clavate or fusiform; operculum conical, 3-4 mm long, 3-5 mm wide; hypanthium obconical, 3-4 mm long, 3-5 mm wide. Fruits ovoid to subcylindrical or almost hemispherical, occasionally faintly ribbed, 4-7 mm long and wide; disc narrow, convex, level or descending; valves 3 or 4, just included to just exserted. Gum-top. Ironbark. Fig. 104Gâ€“H","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1261,151.1336111111111,-25.300555555555555,202,140,52,4474,321,54,267,253,151,253,139,750,107,28,43,301,98,301,107,Eucalyptus exserta,1996,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Exsertae,exserta,NA,Eucalyptus exserta,NA,NA,tree,NA,7,80,4,5,25000,17,180,9,8,25000,12,130,6.5,6.5,"Tree to 25 m. Bark rough, fibrous, hard, with longitudinal fissures on trunk and larger branches, then smooth and grey above. Juvenile leaves linear, green, concolorous. Adult leaves narrowly lanceolate to lanceolate, acute or acuminate, thin; lamina 8-18 cm long, 0.7-1.7 cm wide, slightly shining, green; lateral veins at 30Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole terete or slightly flattened, 10-20 mm long. Umbels 7-flowered; peduncle thick, angular, 4-20 mm long; pedicels absent or angular, to 5 mm long. Buds ovoid or fusiform; operculum conical, 5-9 mm long, 4-6 mm wide; hypanthium obconical, 2-3 mm long, 4-6 mm wide. Fruits ovoid or subglobular, 5-8 mm long, 4-9 mm wide; disc broad, steeply ascending; valves usually 4, strongly exserted. Seeds brown-black. Queensland. Peppermint. Fig. 92Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1263,150.60972222222222,-25.354444444444447,194,145,52,4764,319,41,278,249,140,249,127,686,98,28,44,281,97,281,101,Eucalyptus apothalassica,1996,Eucalyptus,Eucalyptus,Eucalyptus,White-mahoganies,NA,apothalassica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,150.30416666666667,-25.460277777777776,195,146,51,4888,323,41,282,252,141,252,127,703,102,29,42,284,100,284,103,Eucalyptus corynodes,1996,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,corynodes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,149.9711111111111,-25.1925,200,148,52,4903,328,45,283,257,146,257,132,697,101,27,43,286,97,286,101,Eucalyptus suffulgens,1996,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,suffulgens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,148.03833333333333,-24.91222222222222,172,150,50,5272,311,14,297,233,114,233,99,748,109,22,47,321,91,321,102,Eucalyptus melanophloia subsp. melanophloia,1996,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,melanophloia,melanophloia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,148.07527777777779,-24.083055555555557,202,146,51,4913,334,50,284,259,149,259,134,739,131,22,57,350,80,350,87,Eucalyptus sicilifolia,1996,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,sicilifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,146.25611111111112,-23.619722222222222,214,150,51,5050,348,56,292,272,160,272,144,575,102,15,56,262,65,262,71,Eucalyptus thozetiana,1996,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,NA,thozetiana,NA,Eucalyptus thozetiana,NA,NA,tree,NA,5,60,3,3,25000,11,150,4,6,25000,8,105,3.5,4.5,"Tree to 25 m. Bark smooth throughout, white to grey, sometimes pink-grey; exfoliating flakes often retained in small curls. Juvenile leaves linear, green, concolorous. Adult leaves narrowly lanceolate, acuminate; lamina 6-15 cm long, 0.5-1.1 cm wide, green; lateral veins faint, at 30Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole terete, 5-10 mm long. Peduncle terete or angular, 5-14 mm long; pedicels 2-6 mm long. Buds ovoid to clavate, somewhat quadrangular; operculum conical, 1-2 mm long, 2-3 mm wide; hypanthium suburceolate, 2-3 mm long and wide. Fruits cylindrical to ovoid, 3-6 mm long, 3-4 mm wide; valves 3 or 4. Yapunyah, Thozetâ€™s Box. Fig. 101Kâ€“L","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1284,145.71833333333333,-23.560000000000002,223,148,51,5076,356,66,290,280,168,280,152,521,93,12,56,235,57,235,65,Eucalyptus ammophila,1996,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Exsertae,ammophila,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,145.71833333333333,-23.560000000000002,223,148,51,5076,356,66,290,280,168,280,152,521,93,12,56,235,57,235,65,Eucalyptus melanophloia subsp. melanophloia,1996,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,melanophloia,melanophloia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,145.22222222222223,-20.710833333333333,227,137,53,4247,346,88,258,273,181,273,166,632,140,8,84,358,37,358,45,Eucalyptus exilipes,1996,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,exilipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,145.25416666666666,-20.66111111111111,230,136,53,4191,347,92,255,269,185,276,170,653,147,8,85,372,36,372,44,Eucalyptus persistens,1996,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Subplatyphyllae,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,145.25416666666666,-20.66111111111111,230,136,53,4191,347,92,255,269,185,276,170,653,147,8,85,372,36,372,44,Eucalyptus shirleyi,1996,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,shirleyi,NA,Eucalyptus shirleyi,NA,NA,tree,NA,NA,NA,6,7,15000,NA,NA,10,12,15000,NA,NA,8,9.5,"Tree to 15 m. Bark rough throughout, dark grey to black, deeply fissured. Juvenile leaves opposite, ovate to orbicular, cordate to amplexicaul, glaucous, concolorous or slightly discolorous. Foliage on adult trees usually intermediate leaves, opposite, orbicular to broadly lanceolate, cordate or amplexicaul; lamina 5-9 cm long, 2.5-8 cm wide, glaucous; lateral veins just visible, at 45Â°â€“65Â°; intramarginal vein up to 3 mm from margin; petiole absent. Conflorescence terminal and axillary, paniculate; umbels 7-flowered; peduncles flattened, 10-20 mm long; pedicels 4-8 mm long. Buds ovoid to fusiform, glaucous; operculum conical, 3-4 mm long, 5-6 mm wide; hypanthium obconical, 4-6 mm long, 5-6 mm wide. Fruits ovoid to subcylindrical, usually ribbed, 7-12 mm long, 6-10 mm wide, glaucous; disc broad, steeply descending; valves 4, included. Shirleyâ€™s Silver-leaved. Ironbark. Fig. 106Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1293,145.36222222222221,-20.55888888888889,230,135,53,4151,347,93,254,270,186,276,171,688,155,9,85,393,39,389,46,Eucalyptus brownii,1996,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Subplatyphyllae,brownii,NA,Eucalyptus brownii,NA,NA,tree,NA,7,80,2,3,16000,20,150,3,4,16000,13.5,115,2.5,3.5,"Tree to 16 m. Bark rough, fibrous, finely tessellated, grey to grey-brown on trunk and larger branches, then smooth and grey above. Juvenile leaves lanceolate, green, slightly discolorous. Adult leaves narrowly lanceolate to lanceolate, acute; lamina 8-15 cm long, 0.7-2 cm wide, shining, green; lateral veins at 15Â°â€“30Â°; intramarginal vein up to 1 mm from margin; petiole 10-15 mm long. Conflorescence terminal panicles or axillary umbels; umbels 7-11-flowered; peduncle terete, 3-6 mm long; pedicels 1-2 mm long. Buds ovoid; operculum hemispherical or bluntly conical, 1-2 mm long, approx 2 mm wide; hypanthium obconical or hemispherical, c. 2 mm long and wide. Fruits obconical or subcampanulate, 3-4 mm long, 2-3 mm wide; valves usually 4, just included. Brownâ€™s Box, Reid. River. Box. Fig. 100Kâ€“L","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1296,146.69444444444446,-19.833888888888886,235,114,53,3441,328,115,213,269,197,273,186,737,165,6,91,445,29,425,40,Eucalyptus platyphylla,1996,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Subexsertae,platyphylla,NA,Eucalyptus platyphylla,NA,NA,tree,NA,NA,NA,7,5,20000,NA,NA,9,6,20000,NA,NA,8,5.5,"Tree to 20 m, deciduous. Bark white, grey or tan, often powdery. Juvenile leaves alternate, broadly lanceolate to ovate, slightly discolorous. Adult leaves alternate, orbicular, cordate or rhomboid, rarely lanceolate, rounded or apiculate, thin, lamina 7-13 cm long, 5-9 cm wide, green, concolorous; lateral veins visible, at 45Â°â€“55Â°; intramarginal vein up to 2 mm from margin; petiole angular or terete, 30-40 mm long. Umbels 3-7-flowered; peduncle quadrangular, 3-7 mm long; pedicels absent or to 3 mm long. Buds ovoid; operculum hemispherical, sometimes apiculate, 3-5 mm long, 5-6 mm wide; hypanthium hemispherical to obconical, 3-5 mm long, 5-6 mm wide. Fruits hemispherical to turbinate, several-ribbed, 5-6 mm long, 7-9 mm wide; disc moderately broad, level or convex; valves 3 or 4, exserted. Poplar. Gum. Fig. 89Qâ€“R","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1298,146.80833333333334,-19.360833333333336,234,101,53,3149,313,123,190,265,197,268,188,1011,241,9,99,655,34,604,45,Eucalyptus paedoglauca,1998,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,paedoglauca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,146.27083333333334,-19.00777777777778,220,105,53,3219,307,110,197,252,184,256,174,1083,232,16,88,654,52,574,63,Eucalyptus reducta,1996,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,reducta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1305,145.34611111111113,-17.38722222222222,197,112,57,2818,288,93,195,223,166,228,157,1151,232,19,86,680,58,595,75,Eucalyptus granitica,1996,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,granitica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,145.3322222222222,-17.386944444444445,200,112,57,2809,291,95,196,226,169,230,160,1085,224,16,89,653,48,581,62,Eucalyptus atrata,1996,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,atrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,145.52944444444447,-17.09611111111111,213,100,56,2607,295,119,176,238,200,242,176,1930,382,37,80,1100,124,903,156,Eucalyptus insulana,1996,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Exsertae,insulana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1313,144.52722222222224,-15.649722222222222,255,107,61,2129,337,164,173,273,231,279,224,1067,273,3,110,719,11,482,20,Eucalyptus leptophleba,1996,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,NA,leptophleba,NA,Eucalyptus leptophleba,NA,NA,tree,NA,12,110,5,6,14000,30,240,10,11,14000,21,175,7.5,8.5,"Tree, usually to 14 m, sometimes to 28 m. Bark rough throughout, fibrous, compact, more or less tessellated, grey or brown-grey. Juvenile leaves alternate, ovate, grey-green, slightly discolorous. Adult leaves broadly to narrowly lanceolate, acute; lamina 11-24 cm long, 1.2-3 cm wide, blue-green or grey-green; lateral veins visible, at 35Â°â€“50Â°; intramarginal vein up to 1 mm from margin; petiole terete, 20-30 mm long. Conflorescence axillary and terminal. Umbels 7-11-flowered; peduncle terete or angular, 4-20 mm long; pedicels 2-8 mm long. Buds clavate to ovoid; operculum hemispherical, apiculate or conical, 3-5 mm long, 4-7 mm wide; hypanthium obconical or campanulate, 4-6 mm long, 4-7 mm wide. Fruits ovoid or subcampanulate, 6-11 mm long, 5-10 mm wide; disc broad, descending; valves 4 or 5, level, included or slightly exserted. Molloy. Red Box. Fig. 98Kâ€“L","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1314,144.43916666666667,-15.555277777777778,259,108,62,2092,341,167,174,276,235,282,228,979,256,1,113,665,6,463,13,Eucalyptus camaldulensis subsp. simulata,1996,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Rostratae,camaldulensis,simulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1315,144.4425,-15.359722222222222,259,105,62,2072,339,170,169,276,235,282,229,1042,274,3,113,710,9,476,17,Eucalyptus chlorophylla,1996,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,NA,chlorophylla,NA,Eucalyptus chlorophylla,NA,NA,tree,NA,15,160,4,5,5000,20,180,5,8,5000,17.5,170,4.5,6.5,"Tree to 5 m. Bark fibrous throughout, white to yellow-grey. Juvenile leaves opposite, lanceolate to broadly lanceolate. Adult leaves narrowly lanceolate, sometimes falcate, acuminate or uncinate; lamina 16-18 cm long, 1.5-2 cm wide, shining, green; lateral veins faint or just visible, at 40Â°â€“50Â°; intramarginal vein up to 1 mm from margin; petiole terete, 10-15 mm long. Umbels 7-flowered; peduncle quadrangular, 5-10 mm long; pedicels 3-5 mm long. Mature buds not seen, but immature buds fusiform; operculum conical, slightly longer than hypanthium; hypanthium obconical. Fruits obconical or campanulate, 5-8 mm long, 4-5 mm wide; disc broad, level and just included or obliquely descending; valves 3-5, exserted. Fig. 99Fâ€“G","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1316,144.8075,-15.304166666666667,255,91,61,2004,325,176,149,273,232,277,226,1364,333,9,103,895,30,531,45,Eucalyptus brassiana,1996,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Exsertae,brassiana,NA,Eucalyptus brassiana,NA,NA,tree,NA,15,120,6,6,20000,25,180,12,14,20000,20,150,9,10,"Tree to 20 m. Bark rough, thick, hard, dark grey to approx 2 m, then smooth and grey, cream-yellow or blue-grey above. Juvenile leaves lanceolate, green, slightly discolorous. Adult leaves lanceolate to narrowly lanceolate, acuminate, thin; lamina 12-18 cm long, 1.5-2.5 cm wide, green; lateral veins at 30Â°â€“50Â°; intramarginal vein up to 2 mm from margin; petiole channelled or slightly flattened, 12-22 mm long. Umbels 3-7-flowered; peduncle slightly angular, 10-20 mm long; pedicels 5-10 mm long. Buds conical; operculum conical, 7-10 mm long, 5-7 mm wide; hypanthium hemispherical, 3-4 mm long, 5-7 mm wide. Fruits ovoid to subglobular, 6-14 mm long, 6-12 mm wide; disc very broad, ascending steeply; valves 4 or 5, strongly exserted. Seeds brown-black. Cape. York Red. Gum. Fig. 92Câ€“D","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1317,144.83777777777777,-15.307500000000001,254,89,60,2000,323,176,147,272,230,275,225,1412,341,10,101,919,35,538,51,Eucalyptus drepanophylla,1996,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,drepanophylla,NA,Eucalyptus drepanophylla,NA,NA,tree,NA,14,100,5,4,30000,25,150,6,6,30000,19.5,125,5.5,5,"Tree to 30 m. Bark rough on trunk and larger branches or throughout, dark grey to black. Juvenile leaves elliptic to ovate, light green, concolorous. Adult leaves lanceolate to narrowly lanceolate, acuminate; lamina 10-15 cm long, 1.4-2.5 cm wide, green or grey-green; lateral veins faint, at 30Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole 10-20 mm long. Conflorescence terminal and axillary, paniculate; umbels 7-flowered; peduncle terete, rarely quadrangular, 4-7 mm long; pedicels 3-6 mm long. Buds obovoid or obconical; operculum hemisphericalâ€“conical, approx 3 mm long, approx 4 mm wide; hypanthium obconical, 3-4 mm long, c. 4 mm wide. Fruits hemispherical to subcylindrical, 4-6 mm long, 5-6 mm wide; disc narrow, descending; valves usually 4, level to exserted. Queensland. Grey Ironbark. Fig. 105Aâ€“B","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1322,144.83194444444445,-15.961666666666666,236,104,61,2194,317,147,170,255,211,260,204,1373,321,11,99,884,39,545,50,Eucalyptus cullenii,1996,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,cullenii,NA,Eucalyptus cullenii,NA,NA,tree,NA,7,100,4,2,18000,15,130,5,4,18000,11,115,4.5,3,"Tree to 18 m. Bark rough throughout, grey, brown-grey or brown-red, very deeply and widely furrowed. Juvenile leaves not seen. Adult leaves narrowly lanceolate, acuminate; lamina 10-13 cm long, 0.7-1.5 cm wide, green; lateral veins faint, at 40Â°â€“55Â°; intramarginal vein up to 1 mm from margin; petiole 9-15 mm long. Conflorescence terminal, paniculate; umbels 7-flowered; peduncle terete, 10-18 mm long; pedicels 4-6 mm long. Buds ovoid to subglobular; operculum hemispherical, shortly rostrate, 2-4 mm long, 3-5 mm wide; hypanthium hemispherical, 2-3 mm long, 3-4 mm wide. Fruits hemispherical or subglobular, 2-4 mm long, 4-5 mm wide; disc broad, ascending; valves 3 or 4, exserted. Cullenâ€™s Ironbark. Fig. 105Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
